Identifiant;Chaine;startDate;endDate;referenceDate;DureeSecondes;TitreEmission;TitreCollection;TitreTrancheHoraire;Chapeau;NatureProduction;Producteurs;Descripteurs;Generiques;Genres;Thematique;IdentifiantMediametrie;IdentifiantImedia
"5680536_001";"France Culture";"2013-06-14T15:59:30+01:00";"2013-06-14T16:00:00+01:00";"2013-06-14";"30";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680537_001";"France Culture";"2013-06-14T16:00:00+01:00";"2013-06-14T16:58:51+01:00";"2013-06-14";"3531";"Souvenirs : Carte blanche musicale à Thomas Lebrun";"";"Pas la peine de crier";"Cinquième émission de la série de cinq consacrée aux souvenirs. Marie RICHEUX reçoit le chorégraphe Thomas LEBRUN, pour sa dernière création ""Trois décennies d'amour cerné"". L'invité propose également une sélection musicale en rapport avec le thème.";"Production propre";"Radio France, 2013 (Producteur)";"souvenir|musique|danse|spectacle";"Lebrun, Thomas (Participant)|Richeux, Marie (Présentateur)|Richeux, Marie (Producteur)|Chanel, Anne Laure (Réalisateur)";"Tranche horaire";"";"0";""
"5680538_001";"France Culture";"2013-06-14T16:02:00+01:00";"2013-06-14T16:12:52+01:00";"2013-06-14";"652";"Yann Colette : L’amour fort comme la mort : une autobiographie, de André Chouraqui";"Je déballe ma bibliothèque";"Pas la peine de crier";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Collette, Yann (Interprète)";"Lecture|Interview entretien";"";"0";""
"5680539_001";"France Culture";"2013-06-14T16:15:00+01:00";"2013-06-14T16:20:20+01:00";"2013-06-14";"320";"Polaroïd : émission du 14 juin 2013";"Polaroïd";"Pas la peine de crier";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Richeux, Marie (Interprète)|Richeux, Marie (Présentateur)|Richeux, Marie (Producteur)";"Lecture";"";"0";""
"5680540_001";"France Culture";"2013-06-14T16:50:00+01:00";"2013-06-14T16:52:31+01:00";"2013-06-14";"151";"Avec le temps de Léo Ferré ";"Poème du jour";"Pas la peine de crier";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Heymann, Juliette (Réalisateur)|Brune, Cécile (Interprète)";"Lecture";"";"0";""
"5680541_001";"France Culture";"2013-06-14T16:59:30+01:00";"2013-06-14T17:00:00+01:00";"2013-06-14";"30";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680542_001";"France Culture";"2013-06-14T17:00:00+01:00";"2013-06-14T18:59:04+01:00";"2013-06-14";"7144";"Le 5 à 7 : émission du 14 juin 2013";"";"Le 5 à 7";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Gesbert, Olivia (Présentateur)";"Tranche horaire";"";"0";""
"5680543_001";"France Culture";"2013-06-14T17:00:30+01:00";"2013-06-14T17:55:02+01:00";"2013-06-14";"3272";"Sur la Route... de nos assiettes en Poitou-Charente";"Sur la route";"Le 5 à 7";"Magazine animé par Olivia GESBERT consacré  à la sécurité alimentaire et à la gastronomie, à l'occasion de l' Assemblée organisée par le journal Marianne à Poitiers les 14 et 15 juin sur le thème : ""Qu'est-ce qu'ils nous font manger ?"". Elle s'entretient avec Sylvain LETEUX, historien de l'alimentation, Frédéric VINCENT, Porte-parole Santé et Politique des Consommateurs à la Commission européenne de Bruxelles (en duplex Bruxelles) et le journaliste Max ARMANET en duplex de Poitiers.
Olivia GESBERT propose aussi trois reportages réalisés dans la Vienne et dans les Deux Sèvres chez 3 artisans bouchers.";"Production propre";"Radio France, 2013 (Producteur)";"Poitiers|Poitou Charentes|industrie agroalimentaire|alimentation|boucher|gastronomie";"Vincent, Frédéric (Participant)|Croizier, Yvon (Réalisateur)|Armanet, Max (Participant)|Gesbert, Olivia (Présentateur)|Gesbert, Olivia (Producteur)";"Magazine";"";"0";""
"5680544_001";"France Culture";"2013-06-14T17:55:00+01:00";"2013-06-14T17:58:13+01:00";"2013-06-14";"193";"Actualité des Lumières";"L'hebdo des idées";"Le 5 à 7";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Couturier, Brice (Présentateur)|Couturier, Brice (Producteur)";"Chronique";"";"0";""
"5680545_001";"France Culture";"2013-06-14T17:59:00+01:00";"2013-06-14T17:59:30+01:00";"2013-06-14";"30";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"Le 5 à 7";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680546_001";"France Culture";"2013-06-14T17:59:30+01:00";"2013-06-14T18:00:00+01:00";"2013-06-14";"30";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"Le 5 à 7";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680547_001";"France Culture";"2013-06-14T18:00:00+01:00";"2013-06-14T18:15:23+01:00";"2013-06-14";"923";"Journal 18h00 : émission du 14 juin 2013";"Journal 18h00";"Le 5 à 7";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5680548_001";"France Culture";"2013-06-14T18:15:00+01:00";"2013-06-14T18:59:51+01:00";"2013-06-14";"2691";"Choucha : vie et mort d'un camp de réfugiés";"Le magazine de la rédaction";"Le 5 à 7";"Magazine présenté par Tara SCHLEGEL. Reportage sur le camp de réfugiés de Choucha en Tunisie, ouvert durant la guerre civile en Libye en 2011. Le camp doit fermer prochainement, mais il reste 600 personnes déboutées de leur demandes d'asile. 
Michel AGIER, anthropologue, directeur d'études à l'Ecole des Hautes études en Sciences sociales (EHESS) et chercheur à l'Institut de Recherche pour le Développement (IRD) et Pierre HENRY, directeur général de l'association France Terre d'Asile, sont reçus pour commenter la fermeture de ce camp et l'avenir des réfugiés.";"Production propre";"Radio France, 2013 (Producteur)";"camp de réfugiés|réfugié|Tunisie|droit d'asile";"Henry, Pierre (Participant)|Brault, Annie (Réalisateur)|Agier, Michel (Participant)|Moncla, Christine (Participant)|Moncla, Christine (Journaliste)|Schlegel, Tara (Présentateur)";"Magazine|Reportage";"";"0";""
"5680549_001";"France Culture";"2013-06-14T18:59:00+01:00";"2013-06-14T19:00:00+01:00";"2013-06-14";"60";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"Le 5 à 7";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680550_001";"France Culture";"2013-06-14T19:00:00+01:00";"2013-06-14T19:03:00+01:00";"2013-06-14";"180";"Les titres du journal 19h00 : émission du 14 juin 2013";"Les titres du journal 19h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5680551_001";"France Culture";"2013-06-14T19:03:00+01:00";"2013-06-14T19:54:00+01:00";"2013-06-14";"3060";"Gloria Freidmann, Michel Butel";"Le rendez vous";"";"Magazine culturel présenté par Laurent GOUMARRE en direct et en public depuis le Palais de Tokyo. Dans une première partie, il reçoit l'artiste Gloria FRIEDMANN pour l'exposition ""Play back d'Eden"". Les invités musicaux de Matthieu CONQUET sont les musiciens de TAHITI 80. La chronique de Thomas CLERC est consacrée à la revue ""Singulière"". Dans un deuxième temps, l'écrivain Michel BUTEL vient présenter sa revue hebdomadaire ""l'autre journal"" dont il est le seul rédacteur.";"Production propre";"Radio France, 2013 (Producteur)";"exposition|magazine de presse";"Butel, Michel (Participant)|Goumarre, Laurent (Présentateur)|Goumarre, Laurent (Producteur)|Tahiti 80-groupe (Interprète)|Lagane, Benoît (Présentateur)|Clerc, Thomas (Présentateur)|Farine, Manou (Présentateur)|Conquet, Matthieu (Présentateur)|Lemer, Delphine (Réalisateur)|Martinet, Xavier (Présentateur)";"Magazine|Interview entretien";"";"0";""
"5680552_001";"France Culture";"2013-06-14T19:04:00+01:00";"2013-06-14T19:11:41+01:00";"2013-06-14";"461";"Le journal de la culture : émission du 14 juin 2013";"Le journal de la culture";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Chronique";"";"0";""
"5680553_001";"France Culture";"2013-06-14T19:54:00+01:00";"2013-06-14T19:58:44+01:00";"2013-06-14";"284";"Les écrits d'Hervé Guibert : 5ème émission";"Lecture du soir";"Fiction. Lecture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Guibert, Hervé (Auteur de l'oeuvre pré-existante)|Ogier, Bulle (Interprète)";"null";"";"0";""
"5680554_001";"France Culture";"2013-06-14T20:00:00+01:00";"2013-06-14T20:25:41+01:00";"2013-06-14";"1541";"Georges Moustaki : poésie et chanson";"A voix nue : grands entretiens d'hier et d'aujourd'hui";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Moustaki, Georges (Participant)|Sapho-chanteuse (Interprète)|Perrono, Pierrette (Réalisateur)";"Interview entretien";"";"0";""
"5680555_001";"France Culture";"2013-06-14T20:28:00+01:00";"2013-06-14T20:29:00+01:00";"2013-06-14";"60";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680556_001";"France Culture";"2013-06-14T20:29:00+01:00";"2013-06-14T20:30:00+01:00";"2013-06-14";"60";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680557_001";"France Culture";"2013-06-14T20:30:30+01:00";"2013-06-14T20:55:02+01:00";"2013-06-14";"1472";"Mireille Havet : 5ème épisode";"Pages arrachées";"Le feuilleton";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Sidoroff, Michel (Réalisateur)|Pasteau, Louise (Interprète)|Dufour, Jehan Richard (Opérateur de prise de son)|Dagobert, Deborah (Opérateur de prise de son)";"Lecture";"";"0";""
"5680558_001";"France Culture";"2013-06-14T20:55:00+01:00";"2013-06-14T21:00:02+01:00";"2013-06-14";"302";"Pierre-Alexandre Remy";"La vignette";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Paulre, Laurent (Réalisateur)|Lavigne, Aude (Présentateur)|Lavigne, Aude (Producteur)|Rémy, Pierre Alexandre (Participant)";"Interview entretien";"";"0";""
"5680559_001";"France Culture";"2013-06-14T21:00:00+01:00";"2013-06-14T21:59:45+01:00";"2013-06-14";"3585";"La dispute : émission du 14 juin 2013";"La dispute";"";"Arnaud LAPORTE présente cette émission consacrée à la littérature en compagnie des critiques, Raphaël SORIN (Libération), Nathalie CROM (Télérama), Philippe DELAROCHE (Lire). Ensemble, ils parlent de ""Sade, scénario"" de Alain Fleischer et de ""les enfances chino"" de Christian Prigent. La lecture d'extraits ponctuent l'émission. Raphaël SORON et Nathalie CROM présentent chacun un de leur coup coeur littéraire.
Interview téléphonique de Vittorio ESPOSITO responsable du festival Napoli Teatro Italia.";"Production propre";"Radio France, 2013 (Producteur)";"littérature|roman|livre|festival";"Delaroche, Philippe (Participant)|Sorin, Raphaël (Participant)|Laporte, Arnaud (Présentateur)|Laporte, Arnaud (Producteur)|Finot, Daniel (Réalisateur)|Crom, Nathalie (Participant)|Richeux, Marie (Interprète)";"Magazine|Interview entretien";"";"0";""
"5680560_001";"France Culture";"2013-06-14T21:20:00+01:00";"2013-06-14T21:28:01+01:00";"2013-06-14";"481";"Revue de presse culturelle d'Antoine Guillot : émission du 14 juin 2013";"Revue de presse culturelle d'Antoine Guillot";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Guillot, Antoine (Présentateur)";"Revue de presse";"";"0";""
"5680561_001";"France Culture";"2013-06-14T21:58:00+01:00";"2013-06-14T21:59:00+01:00";"2013-06-14";"60";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680562_001";"France Culture";"2013-06-14T22:00:00+01:00";"2013-06-14T22:14:13+01:00";"2013-06-14";"853";"Journal 22h00 : émission du 14 juin 2013";"Journal 22h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5680563_001";"France Culture";"2013-06-14T22:15:00+01:00";"2013-06-14T22:15:30+01:00";"2013-06-14";"30";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680564_001";"France Culture";"2013-06-14T22:15:30+01:00";"2013-06-14T22:59:56+01:00";"2013-06-14";"2666";"Georges Didi-Huberman : 5ème émission";"Hors-champs";"";"Cinquième émission d'une série de cinq, présentée par Laure ADLER consacrée à l'essayiste, historien des images et critique d'art Georges DIDI-HUBERMAN pour évoquer son parcours et les motivations qui l'ont poussé à devenir historien de l'art et à s'intéresser aux images.";"Production propre";"Radio France, 2013 (Producteur)";"image|histoire de l'art";"Adler, Laure (Présentateur)|Adler, Laure (Producteur)|Didi Huberman, Georges (Participant)|Bouvier, Brigitte (Réalisateur)|Lagarde, Didier (Réalisateur)";"Interview entretien";"";"0";""
"5680565_001";"France Culture";"2013-06-14T23:00:00+01:00";"2013-06-15T00:00:23+01:00";"2013-06-14";"3623";"David Fenech";"L'atelier du son";"Les ateliers de la nuit";"Thomas BAUMGARTNER reçoit le compositeur et musicien David FENECH, pour qu'il présente ses activités et ses oeuvres et interprète l'une d'elle en direct.";"Production propre";"Radio France, 2013 (Producteur)";"musique expérimentale|free jazz|musique électronique";"Lamendour, Véronique (Réalisateur)|Fenech, David (Participant)|Fenech, David (Interprète)|Baumgartner, Thomas (Présentateur)|Baumgartner, Thomas (Producteur)";"Création sonore|Interview entretien";"";"0";""
"5680566_001";"France Culture";"2013-06-14T23:02:00+01:00";"2013-06-14T23:58:01+01:00";"2013-06-14";"3361";"L'atelier du son : émission du 14 juin 2013";"L'atelier du son";"Les ateliers de la nuit";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Lamendour, Véronique (Réalisateur)|Baumgartner, Thomas (Présentateur)|Baumgartner, Thomas (Producteur)";"Création sonore|Interview entretien";"";"0";""
"5664506_001";"France Info";"2013-06-14T00:00:00+01:00";"2013-06-14T06:00:00+01:00";"2013-06-14";"21600";"Journée de programme de France Info du 14 juin 2013";"";"";"";"";"";"";"";"null";"";"";""
"5666435_001";"France Info";"2013-06-14T06:00:23+01:00";"2013-06-14T06:12:08+01:00";"2013-06-14";"705";"Journal 06h00 : émission du 14 juin 2013";"Journal 06h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Payan, Camille (Présentateur)";"Journal parlé";"";"0";""
"5666436_001";"France Info";"2013-06-14T06:12:08+01:00";"2013-06-14T06:17:51+01:00";"2013-06-14";"343";"Tranche 06h10/06h30 : émission du 14 juin 2013";"";"Tranche 06h10/06h30";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Chevalier, Gilbert (Présentateur)";"Tranche horaire";"";"0";""
"5666437_001";"France Info";"2013-06-14T06:17:53+01:00";"2013-06-14T06:30:09+01:00";"2013-06-14";"736";"Tranche 06h10/06h30 : émission du 14 juin 2013";"";"Tranche 06h10/06h30";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Chevalier, Gilbert (Présentateur)";"Tranche horaire";"";"0";""
"5666438_001";"France Info";"2013-06-14T06:30:06+01:00";"2013-06-14T06:41:50+01:00";"2013-06-14";"704";"Journal 06h30 : émission du 14 juin 2013";"Journal 06h30";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Coupez, Edwige (Présentateur)";"Journal parlé";"";"0";""
"5666439_001";"France Info";"2013-06-14T06:43:21+01:00";"2013-06-14T06:45:43+01:00";"2013-06-14";"142";"Tranche 06h40/07h00 : émission du 14 juin 2013";"";"Tranche 06h40/07h00";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Chevalier, Gilbert (Présentateur)";"Tranche horaire";"";"0";""
"5666440_001";"France Info";"2013-06-14T06:47:25+01:00";"2013-06-14T07:00:02+01:00";"2013-06-14";"757";"Tranche 06h40/07h00 : émission du 14 juin 2013";"";"Tranche 06h40/07h00";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Chevalier, Gilbert (Présentateur)";"Tranche horaire";"";"0";""
"5666441_001";"France Info";"2013-06-14T07:00:17+01:00";"2013-06-14T07:12:50+01:00";"2013-06-14";"753";"Journal 07h00 : émission du 14 juin 2013";"Journal 07h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Emond, Olivier (Présentateur)";"Journal parlé";"";"0";""
"5666442_001";"France Info";"2013-06-14T07:12:54+01:00";"2013-06-14T07:30:20+01:00";"2013-06-14";"1046";"Tranche 07h10/07h30 : émission du 14 juin 2013";"";"Tranche 07h10/07h30";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Emond, Olivier (Présentateur)";"Tranche horaire";"";"0";""
"5666443_001";"France Info";"2013-06-14T07:30:29+01:00";"2013-06-14T07:40:03+01:00";"2013-06-14";"574";"Journal 07h30 : émission du 14 juin 2013";"Journal 07h30";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Payan, Camille (Présentateur)";"Journal parlé";"";"0";""
