Identifiant;Chaine;startDate;DureeSecondes;TitreSujet;TitreEmission;TitreCollection;TitreTrancheHoraire;Chapeau;Descripteurs;Generique
"5034152_001_004";"France 5";"2013-06-10T15:09:27+01:00";"8";"Bande annonce programme : GABON LA GRANDE FORET";"[Interprogrammes FR5 de 15 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 15 heures]";"";"";""
"5034152_001_005";"France 5";"2013-06-10T15:09:35+01:00";"21";"Bande annonce programme : CARNETS D ASIE";"[Interprogrammes FR5 de 15 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 15 heures]";"";"";""
"5034154_001_001";"France 5";"2013-06-10T15:32:40+01:00";"12";"Bande annonce programme : GABON LA GRANDE FORET";"[Interprogrammes FR5 de 15 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 15 heures]";"";"";""
"5034154_001_002";"France 5";"2013-06-10T15:32:52+01:00";"16";"Bande annonce programme : CARNETS D ASIE";"[Interprogrammes FR5 de 15 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 15 heures]";"";"";""
"5034154_001_003";"France 5";"2013-06-10T15:33:08+01:00";"84";"Pub 5em 16h00";"[Interprogrammes FR5 de 15 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 15 heures]";"";"";""
"5034154_001_004";"France 5";"2013-06-10T15:34:32+01:00";"54";"Bande annonce émission (sponsor) : C A VOUS";"[Interprogrammes FR5 de 15 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 15 heures]";"";"";""
"5034156_001_001";"France 5";"2013-06-10T16:27:46+01:00";"12";"Bande annonce émission : CARNETS D ASIE";"[Interprogrammes FR5 de 16 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 16 heures]";"";"";""
"5034156_001_002";"France 5";"2013-06-10T16:27:58+01:00";"119";"Pub 5em 16h30";"[Interprogrammes FR5 de 16 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 16 heures]";"";"";""
"5034158_001_001";"France 5";"2013-06-10T16:32:26+01:00";"36";"Bande annonce émission : UNE MAISON UN ECRIVAIN";"[Interprogrammes FR5 de 16 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 16 heures]";"";"";""
"5034158_001_002";"France 5";"2013-06-10T16:33:02+01:00";"128";"Pub 5em 16h32";"[Interprogrammes FR5 de 16 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 16 heures]";"";"";""
"5034160_001_001";"France 5";"2013-06-10T17:27:10+01:00";"12";"Bande annonce émission suivante : C A DIRE";"[Interprogrammes FR5 de 17 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 17 heures]";"";"";""
"5034160_001_002";"France 5";"2013-06-10T17:27:22+01:00";"134";"Pub 5em 17h30";"[Interprogrammes FR5 de 17 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 17 heures]";"";"";""
"5034160_001_003";"France 5";"2013-06-10T17:29:36+01:00";"32";"Bande annonce émission : LE MONDE EN FACE";"[Interprogrammes FR5 de 17 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 17 heures]";"";"";""
"5034160_001_004";"France 5";"2013-06-10T17:30:08+01:00";"130";"Pub 5em 17h32";"[Interprogrammes FR5 de 17 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 17 heures]";"";"";""
"5034162_001_001";"France 5";"2013-06-10T17:42:50+01:00";"135";"Pub 5em 17h40";"[Interprogrammes FR5 de 17 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 17 heures]";"";"";""
"5034162_001_002";"France 5";"2013-06-10T17:45:05+01:00";"39";"Bande annonce émission (sponsor) : SALE TEMPS POUR LA PLANETE";"[Interprogrammes FR5 de 17 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 17 heures]";"";"";""
"5034162_001_003";"France 5";"2013-06-10T17:45:44+01:00";"129";"Pub 5em 17h42";"[Interprogrammes FR5 de 17 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 17 heures]";"";"";""
"5034163_001_001";"France 5";"2013-06-10T17:48:04+01:00";"769";"[Plateau invités : 1ère partie]";"Fonctionnaires : le test des retraites";"C dans l'air";"";"";"";""
"5034163_001_002";"France 5";"2013-06-10T18:00:54+01:00";"270";"[Les pistes du rapport Moreau sur la réforme des retraites]";"Fonctionnaires : le test des retraites";"C dans l'air";"";"Ce reportage présente les pistes du rapport Moreau sur la réforme des retraites prévue par le  gouvernement socialiste de Jean Marc Ayrault. L'allongement de la durée des cotisations des salariés ou encore l'augmentation des cotisations patronales sont à l'étude. L'extrait de l'interview de Luc CHATEL, Vice président de l'UMP, et les interviews de Jean Marie LE GUEN, député PS de Paris, de Annick COUPE, porte parole de l'union syndicale ""Solidaires"" et de Jean François PILLIARD, Président de la commission ""Protection sociale"" du MEDEF alternent avec un commentaire sur des images d'illustrations dont un extrait du discours à Tokyo de François HOLLANDE, Président de la République française.";"cotisation|secteur public|âge|syndicat|retraite|temps de travail|négociation|augmentation|politique sociale|secteur privé|réforme";"Le Guen, Jean Marie (Participant)|Coupé, Annick (Participant)|Lorand, Marie (Journaliste)|Pilliard, Jean François (Participant)|Chatel, Luc (Participant)|Hollande, François (Participant)"
"5034163_001_003";"France 5";"2013-06-10T18:05:24+01:00";"815";"[Plateau invités : 2ème partie]";"Fonctionnaires : le test des retraites";"C dans l'air";"";"";"";""
"5034163_001_004";"France 5";"2013-06-10T18:18:59+01:00";"235";"[Réforme du mode de calcul des retraites des fonctionnaires]";"Fonctionnaires : le test des retraites";"C dans l'air";"";"Reportage. La prochaine réforme des retraites du gouvernement Ayrault suscite des inquiétudes chez les fonctionnaires. Le mode de calcul des pensions est remis en question. Le rapport Moreau préconise la convergence avec celui du secteur privé ce qui entraînerait une baisse des pensions selon les syndicats. Interviews d'un retraité de la Fonction publique et de celle de Philippe PIHET, secrétaire confédéral du syndicat Force Ouvrière, alternant avec un commentaire sur des images factuelles et des infographies.";"rapport|secteur public|syndicat|retraite|temps de travail|politique sociale|secteur privé|réforme";"Beneteau, Maxime (Journaliste)|Pihet, Philippe (Participant)|Lemarchand, David (Journaliste)"
"5034163_001_005";"France 5";"2013-06-10T18:22:54+01:00";"607";"[Plateau invités : 3ème partie]";"Fonctionnaires : le test des retraites";"C dans l'air";"";"";"";""
"5034163_001_006";"France 5";"2013-06-10T18:33:02+01:00";"206";"[Interview de Raymond SOUBIE]";"Fonctionnaires : le test des retraites";"C dans l'air";"";"Interview de Raymond SOUBIE, Président de la société de conseil Alixio et ancien conseiller social de Nicolas Sarkozy, s'exprime sur les différents régimes de retraites de la Fonction publique que le gouvernement Ayrault souhaite réformer.";"secteur public|retraite|gouvernement|politique sociale|réforme";"Soubie, Raymond (Participant)|Lemarchand, Dominique (Journaliste)|Rigot, François Xavier (Journaliste)"
"5034163_001_007";"France 5";"2013-06-10T18:36:28+01:00";"996";"[Plateau invités : 4ème partie]";"Fonctionnaires : le test des retraites";"C dans l'air";"";"";"";""
"5034164_001_001";"France 5";"2013-06-10T18:53:22+01:00";"30";"Bande annonce émission suivante : C A VOUS";"[Interprogrammes FR5 de 18 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 18 heures]";"";"";""
"5034164_001_002";"France 5";"2013-06-10T18:53:52+01:00";"254";"Pub 5em 18h57";"[Interprogrammes FR5 de 18 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 18 heures]";"";"";""
"5034164_001_003";"France 5";"2013-06-10T18:58:06+01:00";"59";"Baet ftv cap mediterranee";"[Interprogrammes FR5 de 18 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 18 heures]";"";"";""
"5034166_001_001";"France 5";"2013-06-10T19:55:49+01:00";"12";"Bande annonce émission suivante : UNE MAISON UN ECRIVAIN";"[Interprogrammes FR5 de 19 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 19 heures]";"";"";""
"5034166_001_002";"France 5";"2013-06-10T19:56:01+01:00";"200";"Pub 5em 19h52";"[Interprogrammes FR5 de 19 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 19 heures]";"";"";""
"5034166_001_003";"France 5";"2013-06-10T19:59:21+01:00";"30";"Baet ftv soirees france televisions";"[Interprogrammes FR5 de 19 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 19 heures]";"";"";""
"5034168_001_001";"France 5";"2013-06-10T20:26:06+01:00";"13";"Bande annonce émission suivante : C A VOUS LA SUITE";"[Interprogrammes FR5 de 20 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 20 heures]";"";"";""
"5034168_001_002";"France 5";"2013-06-10T20:26:19+01:00";"48";"Bande annonce émission (sponsor) : SILENCE CA POUSSE";"[Interprogrammes FR5 de 20 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 20 heures]";"";"";""
"5034170_001_001";"France 5";"2013-06-10T20:39:04+01:00";"14";"Bande annonce émission suivante : SALE TEMPS POUR LA PLANETE";"[Interprogrammes FR5 de 20 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 20 heures]";"";"";""
"5034170_001_002";"France 5";"2013-06-10T20:39:18+01:00";"47";"Pub 5em 20h35";"[Interprogrammes FR5 de 20 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 20 heures]";"";"";""
"5034172_001_001";"France 5";"2013-06-10T20:41:07+01:00";"32";"Bande annonce émission : LE MONDE EN FACE";"[Interprogrammes FR5 de 20 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 20 heures]";"";"";""
"5034172_001_002";"France 5";"2013-06-10T20:41:39+01:00";"6";"Auto promotion : FRANCE 5";"[Interprogrammes FR5 de 20 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 20 heures]";"";"";""
"5034174_001_001";"France 5";"2013-06-10T21:34:36+01:00";"12";"Bande annonce émission suivante : J AI VU CHANGER LA TERRE";"[Interprogrammes FR5 de 21 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 21 heures]";"";"";""
"5034174_001_002";"France 5";"2013-06-10T21:34:48+01:00";"30";"Bande annonce émission : LES DIAMANTS DU POLE";"[Interprogrammes FR5 de 21 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 21 heures]";"";"";""
"5034176_001_001";"France 5";"2013-06-10T22:27:32+01:00";"78";"Pub 5em 22h45";"[Interprogrammes FR5 de 22 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 22 heures]";"";"";""
"5034176_001_002";"France 5";"2013-06-10T22:28:50+01:00";"32";"Bande annonce émission : LE MONDE EN FACE";"[Interprogrammes FR5 de 22 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 22 heures]";"";"";""
"5034177_001_001";"France 5";"2013-06-10T22:29:22+01:00";"3420";"[Plateau : 1ère partie]";"Fonctionnaires : le test des retraites";"C dans l'air";"";"";"";""
"5034177_001_002";"France 5";"2013-06-10T23:26:22+01:00";"506";"[Plateau : 2ème partie]";"Fonctionnaires : le test des retraites";"C dans l'air";"";"";"";""
"5034178_001_001";"France 5";"2013-06-10T23:34:48+01:00";"38";"Bande annonce émission : LA MAISON FRANCE 5";"[Interprogrammes FR5 de 23 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 23 heures]";"";"";""
"5034180_001_001";"France 5";"2013-06-10T23:43:54+01:00";"18";"Bande annonce émission suivante : SUPERSTRUCTURES";"[Interprogrammes FR5 de 23 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 23 heures]";"";"";""
"5034180_001_002";"France 5";"2013-06-10T23:44:12+01:00";"32";"Bande annonce émission : LE MONDE EN FACE";"[Interprogrammes FR5 de 23 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 23 heures]";"";"";""
"5034182_001_001";"France 5";"2013-06-10T24:31:52+01:00";"36";"Bande annonce émission : UNE MAISON UN ECRIVAIN";"[Interprogrammes FR5 de 0 heure : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 0 heure]";"";"";""
"5034184_001_001";"France 5";"2013-06-10T25:21:21+01:00";"6";"Auto promotion : FRANCE 5";"[Interprogrammes FR5 de 1 heure : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 1 heure]";"";"";""
"5034186_001_001";"France 5";"2013-06-10T26:09:51+01:00";"38";"Bande annonce émission : LA MAISON FRANCE 5";"[Interprogrammes FR5 de 2 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 2 heures]";"";"";""
"5034188_001_001";"France 5";"2013-06-10T26:59:11+01:00";"91";"Bande annonce émission : C A VOUS";"[Interprogrammes FR5 de 2 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 2 heures]";"";"";""
"5034188_001_002";"France 5";"2013-06-10T26:59:50+01:00";"20";"Auto promotion : FRANCE 5";"[Interprogrammes FR5 de 2 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 2 heures]";"";"";""
"5034188_001_003";"France 5";"2013-06-10T27:00:10+01:00";"32";"Bande annonce émission : LE MONDE EN FACE";"[Interprogrammes FR5 de 2 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 2 heures]";"";"";""
"5034311_001_001";"France 5";"2013-06-10T27:52:56+01:00";"6";"Auto promotion : FRANCE 5";"[Interprogrammes FR5 de 3 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 3 heures]";"";"";""
"5034313_001_001";"France 5";"2013-06-10T28:41:14+01:00";"6";"Auto promotion : FRANCE 5";"[Interprogrammes FR5 de 4 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 4 heures]";"";"";""
"5034105_001_001";"France 5";"2013-06-10T29:33:24+01:00";"6";"Auto promotion : FRANCE 5";"[Interprogrammes FR5 de 5 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 5 heures]";"";"";""
"5034107_001_001";"France 5";"2013-06-10T29:46:41+01:00";"38";"Bande annonce émission : LA MAISON FRANCE 5";"[Interprogrammes FR5 de 5 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 5 heures]";"";"";""
"5034109_001_001";"France 5";"2013-06-10T29:53:37+01:00";"30";"Bande annonce émission : SALE TEMPS POUR LA PLANETE";"[Interprogrammes FR5 de 5 heures : programme du 10 juin 2013]";"";"[Interprogrammes FR5 de 5 heures]";"";"";""
"5034316_001_002";"France 5";"2013-06-11T06:33:49+01:00";"507";"[Plateau : 2ème partie]";"Fonctionnaires : le test des retraites";"C dans l'air";"";"";"";""
"5034317_001_001";"France 5";"2013-06-11T06:42:16+01:00";"13";"Bande annonce émission suivante : ZOUZOUS";"[Interprogrammes FR5 de 6 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 6 heures]";"";"";""
"5034317_001_002";"France 5";"2013-06-11T06:42:29+01:00";"62";"Pub 5em 07h00";"[Interprogrammes FR5 de 6 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 6 heures]";"";"";""
"5034317_001_003";"France 5";"2013-06-11T06:43:31+01:00";"39";"Bande annonce émission : LES MATERNELLES";"[Interprogrammes FR5 de 6 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 6 heures]";"";"";""
"5034317_001_004";"France 5";"2013-06-11T06:44:10+01:00";"55";"Pub 5em 07h20";"[Interprogrammes FR5 de 6 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 6 heures]";"";"";""
"5034318_001_001";"France 5";"2013-06-11T06:45:05+01:00";"29";"[Plateau : 1ère partie]";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_002";"France 5";"2013-06-11T06:45:34+01:00";"844";"Clifford : Un toutou qui a du chien";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_003";"France 5";"2013-06-11T06:59:38+01:00";"27";"[Plateau : 2ème partie]";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_004";"France 5";"2013-06-11T07:00:05+01:00";"461";"Max & Ruby : La chasse au trésor de mamie";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_005";"France 5";"2013-06-11T07:22:39+01:00";"14";"[Plateau : 3ème partie]";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_006";"France 5";"2013-06-11T07:22:53+01:00";"717";"Martin matin : Un gorille s'est échappé !";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_022";"France 5";"2013-06-11T07:34:50+01:00";"17";"[Interprogrammes FR5 de 7 heures : programme du 11 juin 2013]";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034322_001_001";"France 5";"2013-06-11T07:34:50+01:00";"17";"Auto promotion : FRANCE 5 SUR INTERNET";"[Interprogrammes FR5 de 7 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 7 heures]";"";"";""
"5034318_001_007";"France 5";"2013-06-11T07:35:07+01:00";"6";"[Plateau : 4ème partie]";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_008";"France 5";"2013-06-11T07:35:13+01:00";"420";"Mini loup : Ecoloman";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_009";"France 5";"2013-06-11T07:42:13+01:00";"420";"Mini loup : Emilie bégaie";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_021";"France 5";"2013-06-11T07:49:13+01:00";"30";"[Interprogrammes FR5 de 7 heures : programme du 11 juin 2013]";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034325_001_001";"France 5";"2013-06-11T07:49:13+01:00";"30";"Bande annonce programme : BUBULLE GUPPIES";"[Interprogrammes FR5 de 7 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 7 heures]";"";"";""
"5034318_001_010";"France 5";"2013-06-11T07:49:43+01:00";"6";"[Plateau : 5ème partie]";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_011";"France 5";"2013-06-11T07:49:49+01:00";"674";"Le voyage de Zou";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_020";"France 5";"2013-06-11T08:01:03+01:00";"54";"[Interprogrammes FR5 de 8 heures : programme du 11 juin 2013]";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034327_001_001";"France 5";"2013-06-11T08:01:03+01:00";"25";"Bande annonce programme : TICKETY TOC";"[Interprogrammes FR5 de 8 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 8 heures]";"";"";""
"5034327_001_002";"France 5";"2013-06-11T08:01:28+01:00";"29";"Bande annonce programme : BUBULLE GUPPIES";"[Interprogrammes FR5 de 8 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 8 heures]";"";"";""
"5034318_001_012";"France 5";"2013-06-11T08:01:57+01:00";"1379";"Bubulle Guppies : La fête de la maison hantée";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_013";"France 5";"2013-06-11T08:24:56+01:00";"27";"[Plateau : 6ème partie]";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_014";"France 5";"2013-06-11T08:25:23+01:00";"660";"Tickety Toc : L'heure de jouer à cache cache";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_015";"France 5";"2013-06-11T08:36:23+01:00";"26";"[Plateau : 7ème partie]";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_016";"France 5";"2013-06-11T08:36:49+01:00";"420";"Tchoupi et ses amis : La balade en forêt";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_017";"France 5";"2013-06-11T08:43:49+01:00";"158";"A table Tchoupi : Le hibou";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034318_001_019";"France 5";"2013-06-11T08:46:27+01:00";"16";"[Interprogrammes FR5 de 8 heures : programme du 11 juin 2013]";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"";""
"5034332_001_001";"France 5";"2013-06-11T08:46:27+01:00";"16";"Auto promotion : FRANCE 5 SUR INTERNET";"[Interprogrammes FR5 de 8 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 8 heures]";"";"";""
